Well	Time	Temp	Mean	Stdev
B7	4200.5	23.1	0.388599992	0.103399999
B8	4200.5	23.1	0.412499994	0.109099999
B9	4200.5	23.1	0.325800002	0.1109
C1	4200.5	23.1	0.744899988	0.100400001
C10	4200.5	23.1	0.757499993	0.114799999
C11	4200.5	23.1	0.822300017	0.104599997
C12	4200.5	23.1	0.807500005	0.1083
C2	4200.5	23.1	0.751100004	0.101599999
C3	4200.5	23.1	0.801800013	0.096000001
C4	4200.5	23.1	0.807900012	0.106399998
C5	4200.5	23.1	0.758599997	0.113399997
C6	4200.5	23.1	0.759299994	0.113200001
C7	4200.5	23.1	0.814599991	0.115099996
C8	4200.5	23.1	0.818899989	0.114500001
C9	4200.5	23.1	0.759000003	0.111400001
D1	4200.5	23.1	0.744300008	0.1127
D10	4200.5	23.1	0.739899993	0.102200001
D11	4200.5	23.1	0.800800025	0.100599997
D12	4200.5	23.1	0.787500024	0.084799998
D2	4200.5	23.1	0.752300024	0.115199998
D3	4200.5	23.1	0.800000012	0.109300002
D4	4200.5	23.1	0.799899995	0.111400001
D5	4200.5	23.1	0.752399981	0.113399997
D6	4200.5	23.1	0.733299971	0.095299996
D7	4200.5	23.1	0.788500011	0.091799997
D8	4200.5	23.1	0.800800025	0.105099998
D9	4200.5	23.1	0.744400024	0.108400002
E1	4200.5	23.1	0.811800003	0.107199997
E10	4200.5	23.1	0.755400002	0.061799999
E11	4200.5	23.1	0.865400016	0.156000003
E12	4200.5	23.1	0.798900008	0.0287
E2	4200.5	23.1	0.721000016	0.111199997
E3	4200.5	23.1	0.840399981	0.118100002
E4	4200.5	23.1	0.819199979	0.137600005
E5	4200.5	23.1	0.788699985	0.135399997
E6	4200.5	23.1	0.828499973	0.102799997
E7	4200.5	23.1	0.876800001	0.140900001
E8	4200.5	23.1	0.844099998	0.191
E9	4200.5	23.1	0.783699989	0.086800002
F1	4200.5	23.1	0.815400004	0.115000002
F10	4200.5	23.1	0.881099999	0.066799998
F11	4200.5	23.1	0.815699995	0.083499998
F12	4200.5	23.1	0.826699972	0.076800004
F2	4200.5	23.1	0.746900022	0.066
F3	4200.5	23.1	0.770600021	0.064400002
F4	4200.5	23.1	0.843200028	0.173500001
F5	4200.5	23.1	0.878300011	0.055399999
F6	4200.5	23.1	0.876699984	0.061999999
F7	4200.5	23.1	0.876100004	0.085900001
F8	4200.5	23.1	0.926800013	0.121799998
F9	4200.5	23.1	0.88349998	0.060600001
G1	4200.5	23.1	0.766300023	0.097099997
G10	4200.5	23.1	0.871900022	0.111699998
G11	4200.5	23.1	0.934300005	0.212400004
G12	4200.5	23.1	0.903299987	0.156800002
G18	4200.5	23.1	0.850600004	0.176100001
G2	4200.5	23.1	0.766099989	0.104699999
G3	4200.5	23.1	0.780300021	0.159799993
G5	4200.5	23.1	0.967199981	0.179700002
G6	4200.5	23.1	0.880900025	0.152799994
G7	4200.5	23.1	0.903100014	0.210600004
G8	4200.5	23.1	0.982500017	0.082599998
G9	4200.5	23.1	0.92869997	0.238199994
A1	4500.6	23.2	0.344399989	0.135800004
A10	4500.6	23.2	0.34920001	0.1426
A11	4500.6	23.2	0.452699989	0.134499997
A12	4500.6	23.2	0.425900012	0.132300004
A2	4500.6	23.2	0.352499992	0.137999997
A3	4500.6	23.2	0.3574	0.046599999
A4	4500.6	23.2	0.437099993	0.137600005
A5	4500.6	23.2	0.345800012	0.130899996
A6	4500.6	23.2	0.283399999	0.055500001
A7	4500.6	23.2	0.435400009	0.134900004
A8	4500.6	23.2	0.4199	0.1197
A9	4500.6	23.2	0.344900012	0.134900004
B1	4500.6	23.2	0.312299997	0.111699998
B10	4500.6	23.2	0.319099993	0.111900002
B11	4500.6	23.2	0.409399986	0.079899997
B12	4500.6	23.2	0.388200015	0.082999997
B2	4500.6	23.2	0.336199999	0.109800003
B3	4500.6	23.2	0.413300008	0.108199999
B4	4500.6	23.2	0.415100008	0.108999997
B5	4500.6	23.2	0.32980001	0.111500002
B6	4500.6	23.2	0.327699989	0.1096
B7	4500.6	23.2	0.387300014	0.101899996
B8	4500.6	23.2	0.412	0.109200001
B9	4500.6	23.2	0.325500011	0.111400001
C1	4500.6	23.2	0.743300021	0.097999997
C10	4500.6	23.2	0.755999982	0.114200003
C11	4500.6	23.2	0.82099998	0.106399998
C12	4500.6	23.2	0.806500018	0.108999997
C2	4500.6	23.2	0.750899971	0.102499999
C3	4500.6	23.2	0.799399972	0.097800002
C4	4500.6	23.2	0.807399988	0.106700003
C5	4500.6	23.2	0.758700013	0.113600001
C6	4500.6	23.2	0.761399984	0.117899999
C7	4500.6	23.2	0.815699995	0.114100002
C8	4500.6	23.2	0.817700028	0.115099996
C9	4500.6	23.2	0.758400023	0.114600003
D1	4500.6	23.2	0.743799984	0.111000001
D10	4500.6	23.2	0.741100013	0.104000002
D11	4500.6	23.2	0.798600018	0.102600001
D12	4500.6	23.2	0.785899997	0.088799998
D2	4500.6	23.2	0.754800022	0.115599997
D3	4500.6	23.2	0.801100016	0.111000001
D4	4500.6	23.2	0.802200019	0.112499997
D5	4500.6	23.2	0.751900017	0.112499997
D6	4500.6	23.2	0.733099997	0.095899999
D7	4500.6	23.2	0.78549999	0.088799998
D8	4500.6	23.2	0.802600026	0.107600003
D9	4500.6	23.2	0.744700015	0.108900003
E1	4500.6	23.2	0.818300009	0.104999997
E10	4500.6	23.2	0.762199998	0.071199998
E11	4500.6	23.2	0.86500001	0.156000003
E12	4500.6	23.2	0.799000025	0.0288
E2	4500.6	23.2	0.720899999	0.106899999
E3	4500.6	23.2	0.84009999	0.116899997
E4	4500.6	23.2	0.815999985	0.141100004
E5	4500.6	23.2	0.787	0.137799993
E6	4500.6	23.2	0.82889998	0.108099997
E7	4500.6	23.2	0.87470001	0.152600005
E8	4500.6	23.2	0.843400002	0.176599994
E9	4500.6	23.2	0.786199987	0.088500001
F1	4500.6	23.2	0.813199997	0.112599999
F10	4500.6	23.2	0.881600022	0.068099998
F11	4500.6	23.2	0.818199992	0.083700001
F12	4500.6	23.2	0.826099992	0.075000003
F2	4500.6	23.2	0.750199974	0.073200002
F3	4500.6	23.2	0.773699999	0.075499997
F4	4500.6	23.2	0.85619998	0.084100001
F5	4500.6	23.2	0.89319998	0.101999998
F6	4500.6	23.2	0.877799988	0.074699998
F7	4500.6	23.2	0.876699984	0.086000003
F8	4500.6	23.2	0.922999978	0.120999999
F9	4500.6	23.2	0.88319999	0.062399998
G1	4500.6	23.2	0.762300014	0.101300001
G10	4500.6	23.2	0.875100017	0.1153
G11	4500.6	23.2	0.937099993	0.210899994
G12	4500.6	23.2	0.901000023	0.151700005
G19	4500.6	23.2	0.853200018	0.195700005
G2	4500.6	23.2	0.76639998	0.104800001
G3	4500.6	23.2	0.779600024	0.160899997
G5	4500.6	23.2	0.968800008	0.172000006
G6	4500.6	23.2	0.880800009	0.154100001
G7	4500.6	23.2	0.90079999	0.207399994
G8	4500.6	23.2	0.988699973	0.1087
G9	4500.6	23.2	0.927200019	0.220899999
A1	4800.6	23.3	0.344199985	0.135700002
A10	4800.6	23.3	0.34799999	0.140499994
A11	4800.6	23.3	0.452899992	0.135499999
A12	4800.6	23.3	0.425599992	0.135299996
A2	4800.6	23.3	0.352800012	0.137700006
A3	4800.6	23.3	0.353799999	0.041999999
A4	4800.6	23.3	0.43689999	0.139200002
A5	4800.6	23.3	0.336299986	0.119900003
A6	4800.6	23.3	0.285400003	0.058200002
A7	4800.6	23.3	0.434700012	0.135800004
A8	4800.6	23.3	0.419	0.119400002
A9	4800.6	23.3	0.345299989	0.135399997
B1	4800.6	23.3	0.313199997	0.1105
B10	4800.6	23.3	0.319700003	0.1118
B11	4800.6	23.3	0.408899993	0.081200004
B12	4800.6	23.3	0.387899995	0.083300002
B2	4800.6	23.3	0.335900009	0.110200003
B3	4800.6	23.3	0.412800014	0.108000003
B4	4800.6	23.3	0.414900005	0.110299997
B5	4800.6	23.3	0.329600006	0.112499997
B6	4800.6	23.3	0.327899992	0.109099999
B7	4800.6	23.3	0.387400001	0.101099998
B8	4800.6	23.3	0.41080001	0.110100001
B9	4800.6	23.3	0.326099992	0.111100003
C1	4800.6	23.3	0.745700002	0.1008
C10	4800.6	23.3	0.756900012	0.114
C11	4800.6	23.3	0.819299996	0.1087
C12	4800.6	23.3	0.806299984	0.111000001
C2	4800.6	23.3	0.75	0.101999998
C3	4800.6	23.3	0.799700022	0.098099999
C4	4800.6	23.3	0.806500018	0.105800003
C5	4800.6	23.3	0.757200003	0.115900002
C6	4800.6	23.3	0.760800004	0.115400001
C7	4800.6	23.3	0.814800024	0.112999998
C8	4800.6	23.3	0.816500008	0.114500001
C9	4800.6	23.3	0.758099973	0.112599999
D1	4800.6	23.3	0.745999992	0.113300003
D10	4800.6	23.3	0.74150002	0.103600003
D11	4800.6	23.3	0.797100008	0.099200003
D12	4800.6	23.3	0.787500024	0.088100001
D2	4800.6	23.3	0.751699984	0.114600003
D3	4800.6	23.3	0.799000025	0.108099997
D4	4800.6	23.3	0.801900029	0.112800002
D5	4800.6	23.3	0.750999987	0.112800002
D6	4800.6	23.3	0.738300025	0.102300003
D7	4800.6	23.3	0.790899992	0.094499998
D8	4800.6	23.3	0.80339998	0.110100001
D9	4800.6	23.3	0.746599972	0.110600002
E1	4800.6	23.3	0.810500026	0.101000004
E10	4800.6	23.3	0.759199977	0.064900003
E11	4800.6	23.3	0.863399982	0.158000007
E12	4800.6	23.3	0.796700001	0.0276
E2	4800.6	23.3	0.721499979	0.110699996
E3	4800.6	23.3	0.840300024	0.127499998
E4	4800.6	23.3	0.806400001	0.1373
E5	4800.6	23.3	0.769400001	0.1373
E6	4800.6	23.3	0.825800002	0.115400001
E7	4800.6	23.3	0.873300016	0.144299999
E8	4800.6	23.3	0.843299985	0.194499999
E9	4800.6	23.3	0.78549999	0.0858
F1	4800.6	23.3	0.81309998	0.113600001
F10	4800.6	23.3	0.904200017	0.104000002
F11	4800.6	23.3	0.814100027	0.085199997
F12	4800.6	23.3	0.823300004	0.074199997
F2	4800.6	23.3	0.750899971	0.073799998
F3	4800.6	23.3	0.776799977	0.075499997
F4	4800.6	23.3	0.859399974	0.087200001
F5	4800.6	23.3	0.896899998	0.103699997
F6	4800.6	23.3	0.876800001	0.0814
F7	4800.6	23.3	0.860499978	0.090599999
F8	4800.6	23.3	0.921500027	0.123199999
F9	4800.6	23.3	0.882300019	0.065499999
G1	4800.6	23.3	0.760800004	0.103500001
G10	4800.6	23.3	0.871500015	0.121699996
G11	4800.6	23.3	0.934499979	0.212799996
G12	4800.6	23.3	0.902899981	0.153300002
G2	4800.6	23.3	0.764999986	0.107900001
G20	4800.6	23.3	0.854300022	0.194900006
G3	4800.6	23.3	0.77700001	0.150600001
G5	4800.6	23.3	0.966600001	0.163499996
G6	4800.6	23.3	0.877399981	0.156599998
G7	4800.6	23.3	0.899600029	0.201199993
G8	4800.6	23.3	0.979600012	0.080200002
G9	4800.6	23.3	0.922800004	0.213499993
A1	5100.6	23.3	0.342900008	0.135600001
A10	5100.6	23.3	0.349000007	0.141499996
A11	5100.6	23.3	0.452499986	0.136299998
A12	5100.6	23.3	0.425999999	0.135800004
A2	5100.6	23.3	0.353599995	0.139300004
A3	5100.6	23.3	0.36559999	0.054699998
A4	5100.6	23.3	0.437999994	0.138600007
A5	5100.6	23.3	0.336299986	0.120499998
A6	5100.6	23.3	0.282000005	0.0539
A7	5100.6	23.3	0.434199989	0.135900006
A8	5100.6	23.3	0.417800009	0.117399998
A9	5100.6	23.3	0.345200002	0.136600003
B1	5100.6	23.3	0.31400001	0.109099999
B10	5100.6	23.3	0.320100009	0.112300001
B11	5100.6	23.3	0.406800002	0.079700001
B12	5100.6	23.3	0.385399997	0.080700003
B2	5100.6	23.3	0.335399985	0.1109
B3	5100.6	23.3	0.415300012	0.106600001
B4	5100.6	23.3	0.415499985	0.1109
B5	5100.6	23.3	0.330900013	0.113499999
B6	5100.6	23.3	0.328500003	0.1109
B7	5100.6	23.3	0.388500005	0.104000002
B8	5100.6	23.3	0.411799997	0.1105
B9	5100.6	23.3	0.324900001	0.111699998
C1	5100.6	23.3	0.745800018	0.099699996
C10	5100.6	23.3	0.754100025	0.112599999
C11	5100.6	23.3	0.817799985	0.107299998
C12	5100.6	23.3	0.806599975	0.110399999
C2	5100.6	23.3	0.750699997	0.103299998
C3	5100.6	23.3	0.799499989	0.099699996
C4	5100.6	23.3	0.807299972	0.107000001
C5	5100.6	23.3	0.756900012	0.116499998
C6	5100.6	23.3	0.759000003	0.115000002
C7	5100.6	23.3	0.812699974	0.114399999
C8	5100.6	23.3	0.817300022	0.114600003
C9	5100.6	23.3	0.75910002	0.115500003
D1	5100.6	23.3	0.743399978	0.112099998
D10	5100.6	23.3	0.740100026	0.103299998
D11	5100.6	23.3	0.798600018	0.102200001
D12	5100.6	23.3	0.787899971	0.087300003
D2	5100.6	23.3	0.755200028	0.120099999
D3	5100.6	23.3	0.800700009	0.109099999
D4	5100.6	23.3	0.802399993	0.112999998
D5	5100.6	23.3	0.754599988	0.115400001
D6	5100.6	23.3	0.733900011	0.097000003
D7	5100.6	23.3	0.790000021	0.095100001
D8	5100.6	23.3	0.806299984	0.113799997
D9	5100.6	23.3	0.746500015	0.111100003
E1	5100.6	23.3	0.809499979	0.107299998
E10	5100.6	23.3	0.755200028	0.059300002
E11	5100.6	23.3	0.863200009	0.158099994
E12	5100.6	23.3	0.800999999	0.030200001
E2	5100.6	23.3	0.72240001	0.112499997
E3	5100.6	23.3	0.835500002	0.122000001
E4	5100.6	23.3	0.804899991	0.141900003
E5	5100.6	23.3	0.770200014	0.139799997
E6	5100.6	23.3	0.826900005	0.118600003
E7	5100.6	23.3	0.873300016	0.157700002
E8	5100.6	23.3	0.842999995	0.196400002
E9	5100.6	23.3	0.787999988	0.096100003
F1	5100.6	23.3	0.811600029	0.1162
F10	5100.6	23.3	0.901600003	0.1052
F11	5100.6	23.3	0.814899981	0.0845
F12	5100.6	23.3	0.822600007	0.073600002
F2	5100.6	23.3	0.748700023	0.0678
F3	5100.6	23.3	0.775099993	0.073200002
F4	5100.6	23.3	0.853100002	0.170000002
F5	5100.6	23.3	0.892799973	0.100699998
F6	5100.6	23.3	0.875100017	0.077100001
F7	5100.6	23.3	0.862399995	0.092100002
F8	5100.6	23.3	0.918799996	0.118600003
F9	5100.6	23.3	0.879000008	0.061999999
G1	5100.6	23.3	0.76639998	0.100900002
G10	5100.6	23.3	0.871299982	0.124499999
G11	5100.6	23.3	0.938000023	0.218600005
G12	5100.6	23.3	0.900300026	0.148399994
G2	5100.6	23.3	0.767400026	0.104400001
G21	5100.6	23.3	0.878700018	0.179800004
G3	5100.6	23.3	0.790400028	0.149700001
G5	5100.6	23.3	0.960200012	0.157499999
G6	5100.6	23.3	0.872799993	0.161599994
G7	5100.6	23.3	0.90109998	0.204899997
G8	5100.6	23.3	0.984099984	0.098099999
G9	5100.6	23.3	0.941500008	0.151700005
A1	5400.7	23.4	0.344399989	0.138400003
A10	5400.7	23.4	0.349900007	0.142900005
A11	5400.7	23.4	0.452699989	0.136500001
A12	5400.7	23.4	0.425999999	0.137799993
A2	5400.7	23.4	0.352400005	0.138600007
A3	5400.7	23.4	0.362599999	0.055100001
A4	5400.7	23.4	0.436300009	0.140000001
A5	5400.7	23.4	0.327199996	0.109800003
A6	5400.7	23.4	0.281199992	0.052900001
A7	5400.7	23.4	0.433200002	0.136399999
A8	5400.7	23.4	0.418900013	0.121100001
A9	5400.7	23.4	0.345899999	0.137500003
B1	5400.7	23.4	0.313300014	0.109899998
B10	5400.7	23.4	0.319499999	0.113799997
B11	5400.7	23.4	0.405600011	0.076700002
B12	5400.7	23.4	0.384200007	0.0801
B2	5400.7	23.4	0.336100012	0.111699998
B3	5400.7	23.4	0.413599998	0.103600003
B4	5400.7	23.4	0.414099991	0.110299997
B5	5400.7	23.4	0.330199987	0.113700002
B6	5400.7	23.4	0.328900009	0.111000001
B7	5400.7	23.4	0.387199998	0.103500001
B8	5400.7	23.4	0.409799993	0.109499998
B9	5400.7	23.4	0.325899988	0.113200001
C1	5400.7	23.4	0.743499994	0.100100003
C10	5400.7	23.4	0.753300011	0.114799999
C11	5400.7	23.4	0.817099988	0.107199997
C12	5400.7	23.4	0.803600013	0.109099999
C2	5400.7	23.4	0.749800026	0.102600001
C3	5400.7	23.4	0.796299994	0.099200003
C4	5400.7	23.4	0.805999994	0.105400003
C5	5400.7	23.4	0.755800009	0.115400001
C6	5400.7	23.4	0.7579	0.117399998
C7	5400.7	23.4	0.813899994	0.115400001
C8	5400.7	23.4	0.815100014	0.114799999
C9	5400.7	23.4	0.757200003	0.114200003
D1	5400.7	23.4	0.743200004	0.114
D10	5400.7	23.4	0.740700006	0.103799999
D11	5400.7	23.4	0.797599971	0.100500003
D12	5400.7	23.4	0.784500003	0.087800004
D2	5400.7	23.4	0.754400015	0.118699998
D3	5400.7	23.4	0.800999999	0.111500002
D4	5400.7	23.4	0.802100003	0.114500001
D5	5400.7	23.4	0.754100025	0.116499998
D6	5400.7	23.4	0.733399987	0.098099999
D7	5400.7	23.4	0.790400028	0.095700003
D8	5400.7	23.4	0.807399988	0.116700001
D9	5400.7	23.4	0.744499981	0.109300002
E1	5400.7	23.4	0.810400009	0.103699997
E10	5400.7	23.4	0.755800009	0.060199998
E11	5400.7	23.4	0.861400008	0.161400005
E12	5400.7	23.4	0.799399972	0.031099999
E2	5400.7	23.4	0.7245	0.117399998
E3	5400.7	23.4	0.835799992	0.130899996
E4	5400.7	23.4	0.80430001	0.146500006
E5	5400.7	23.4	0.774399996	0.145199999
E6	5400.7	23.4	0.824999988	0.115900002
E7	5400.7	23.4	0.874499977	0.150800005
E8	5400.7	23.4	0.843999982	0.200299993
E9	5400.7	23.4	0.78490001	0.085500002
F1	5400.7	23.4	0.813000023	0.117899999
F10	5400.7	23.4	0.901799977	0.106700003
F11	5400.7	23.4	0.813899994	0.083800003
F12	5400.7	23.4	0.82160002	0.070600003
F2	5400.7	23.4	0.747600019	0.066399999
F3	5400.7	23.4	0.773500025	0.069399998
F4	5400.7	23.4	0.842100024	0.092299998
F5	5400.7	23.4	0.890200019	0.105300002
F6	5400.7	23.4	0.888499975	0.101499997
F7	5400.7	23.4	0.860000014	0.092900001
F8	5400.7	23.4	0.917500019	0.120099999
F9	5400.7	23.4	0.904299974	0.103500001
G1	5400.7	23.4	0.767199993	0.095299996
G10	5400.7	23.4	0.871800005	0.127800003
G11	5400.7	23.4	0.935100019	0.215700001
G12	5400.7	23.4	0.898699999	0.148599997
G2	5400.7	23.4	0.767499983	0.102899998
G22	5400.7	23.4	0.851000011	0.185800001
G3	5400.7	23.4	0.781300008	0.156000003
G5	5400.7	23.4	0.966000021	0.159600005
G6	5400.7	23.4	0.868099988	0.165099993
G7	5400.7	23.4	0.897700012	0.193000004
G8	5400.7	23.4	0.962599993	0.1602
G9	5400.7	23.4	0.936699986	0.194299996
A1	5700.7	23.4	0.342400014	0.135000005
A10	5700.7	23.4	0.348800004	0.143099993
A11	5700.7	23.4	0.452399999	0.135800004
A12	5700.7	23.4	0.425599992	0.1391
A2	5700.7	23.4	0.353199989	0.138999999
A3	5700.7	23.4	0.356000006	0.0495
A4	5700.7	23.4	0.433600008	0.137700006
A5	5700.7	23.4	0.338999987	0.123599999
A6	5700.7	23.4	0.282499999	0.055
A7	5700.7	23.4	0.433499992	0.136399999
A8	5700.7	23.4	0.417699993	0.121699996
A9	5700.7	23.4	0.345899999	0.138400003
B1	5700.7	23.4	0.31279999	0.111100003
B10	5700.7	23.4	0.320199996	0.113399997
B11	5700.7	23.4	0.403299987	0.077799998
B12	5700.7	23.4	0.383100003	0.080600001
B2	5700.7	23.4	0.336199999	0.111100003
B3	5700.7	23.4	0.410699993	0.107100002
B4	5700.7	23.4	0.414799988	0.1118
B5	5700.7	23.4	0.328900009	0.112400003
B6	5700.7	23.4	0.329699993	0.111299999
B7	5700.7	23.4	0.387300014	0.104999997
B8	5700.7	23.4	0.41049999	0.110100001
B9	5700.7	23.4	0.326200008	0.112199999
C1	5700.7	23.4	0.741900027	0.100699998
C10	5700.7	23.4	0.753499985	0.114500001
C11	5700.7	23.4	0.818300009	0.107799999
C12	5700.7	23.4	0.805800021	0.111400001
C2	5700.7	23.4	0.750899971	0.101199999
C3	5700.7	23.4	0.798699975	0.099200003
C4	5700.7	23.4	0.806800008	0.109399997
C5	5700.7	23.4	0.757399976	0.116999999
C6	5700.7	23.4	0.7579	0.114399999
C7	5700.7	23.4	0.811500013	0.113799997
C8	5700.7	23.4	0.816699982	0.116400003
C9	5700.7	23.4	0.757200003	0.115699999
D1	5700.7	23.4	0.746900022	0.114799999
D10	5700.7	23.4	0.739700019	0.103299998
D11	5700.7	23.4	0.796000004	0.100699998
D12	5700.7	23.4	0.787199974	0.090999998
D2	5700.7	23.4	0.753799975	0.1175
D3	5700.7	23.4	0.801999986	0.112000003
D4	5700.7	23.4	0.801400006	0.115199998
D5	5700.7	23.4	0.753499985	0.114500001
D6	5700.7	23.4	0.735000014	0.098899998
D7	5700.7	23.4	0.786800027	0.092600003
D8	5700.7	23.4	0.809199989	0.1175
D9	5700.7	23.4	0.747900009	0.114500001
E1	5700.7	23.4	0.806500018	0.090499997
E10	5700.7	23.4	0.753799975	0.058400001
E11	5700.7	23.4	0.861999989	0.158700004
E12	5700.7	23.4	0.80339998	0.034400001
E2	5700.7	23.4	0.723100007	0.109899998
E3	5700.7	23.4	0.837000012	0.125300005
E4	5700.7	23.4	0.807699978	0.148100004
E5	5700.7	23.4	0.774699986	0.145899996
E6	5700.7	23.4	0.824699998	0.113499999
E7	5700.7	23.4	0.872399986	0.153999999
E8	5700.7	23.4	0.844900012	0.185499996
E9	5700.7	23.4	0.787400007	0.097800002
F1	5700.7	23.4	0.812399983	0.117600001
F10	5700.7	23.4	0.879000008	0.065200001
F11	5700.7	23.4	0.813399971	0.087700002
F12	5700.7	23.4	0.819700003	0.072499998
F2	5700.7	23.4	0.751299977	0.070299998
F3	5700.7	23.4	0.773999989	0.066399999
F4	5700.7	23.4	0.842499971	0.088
F5	5700.7	23.4	0.89289999	0.105999999
F6	5700.7	23.4	0.881900012	0.101000004
F7	5700.7	23.4	0.863099992	0.092500001
F8	5700.7	23.4	0.929099977	0.105099998
F9	5700.7	23.4	0.903400004	0.106299996
G1	5700.7	23.4	0.768599987	0.095100001
G10	5700.7	23.4	0.872699976	0.135199994
G11	5700.7	23.4	0.93720001	0.208700001
G12	5700.7	23.4	0.897599995	0.147
G2	5700.7	23.4	0.768299997	0.104400001
G23	5700.7	23.4	0.853100002	0.205500007
G3	5700.7	23.4	0.780200005	0.150900006
G5	5700.7	23.4	0.956900001	0.149100006
G6	5700.7	23.4	0.872699976	0.168200001
G7	5700.7	23.4	0.894800007	0.188500002
G8	5700.7	23.4	0.959399998	0.165700004
G9	5700.7	23.4	0.915400028	0.193100005
A1	6000.7	23.5	0.342799991	0.136999995
A10	6000.7	23.5	0.348699987	0.142499998
A11	6000.7	23.5	0.453299999	0.138600007
A12	6000.7	23.5	0.425599992	0.138600007
A2	6000.7	23.5	0.352699995	0.139300004
A3	6000.7	23.5	0.351399988	0.046100002
A4	6000.7	23.5	0.433200002	0.1382
A5	6000.7	23.5	0.346399993	0.133000001
A6	6000.7	23.5	0.2852	0.0579
A7	6000.7	23.5	0.432700008	0.136500001
A8	6000.7	23.5	0.415699989	0.119400002
A9	6000.7	23.5	0.345999986	0.1373
B1	6000.7	23.5	0.314200014	0.109700002
B10	6000.7	23.5	0.319900006	0.113700002
B11	6000.7	23.5	0.403200001	0.077399999
B12	6000.7	23.5	0.38350001	0.080600001
B2	6000.7	23.5	0.337199986	0.109899998
B3	6000.7	23.5	0.407900006	0.098899998
B4	6000.7	23.5	0.414200008	0.111100003
B5	6000.7	23.5	0.330000013	0.1131
B6	6000.7	23.5	0.329699993	0.112099998
B7	6000.7	23.5	0.387800008	0.104000002
B8	6000.7	23.5	0.408399999	0.110399999
B9	6000.7	23.5	0.325300008	0.111000001
C1	6000.7	23.5	0.74119997	0.101800002
C10	6000.7	23.5	0.754899979	0.114600003
C11	6000.7	23.5	0.818599999	0.1109
C12	6000.7	23.5	0.803900003	0.112099998
C2	6000.7	23.5	0.750899971	0.101899996
C3	6000.7	23.5	0.799199998	0.098200001
C4	6000.7	23.5	0.804700017	0.105499998
C5	6000.7	23.5	0.757799983	0.115099996
C6	6000.7	23.5	0.758300006	0.116300002
C7	6000.7	23.5	0.811600029	0.115500003
C8	6000.7	23.5	0.815400004	0.115999997
C9	6000.7	23.5	0.755299985	0.112999998
D1	6000.7	23.5	0.745599985	0.115900002
D10	6000.7	23.5	0.742399991	0.107699998
D11	6000.7	23.5	0.796199977	0.1008
D12	6000.7	23.5	0.787699997	0.0898
D2	6000.7	23.5	0.754499972	0.111900002
D3	6000.7	23.5	0.799600005	0.111199997
D4	6000.7	23.5	0.801500022	0.113799997
D5	6000.7	23.5	0.753000021	0.115999997
D6	6000.7	23.5	0.736699998	0.097499996
D7	6000.7	23.5	0.790799975	0.096500002
D8	6000.7	23.5	0.807699978	0.117799997
D9	6000.7	23.5	0.746999979	0.113200001
E1	6000.7	23.5	0.805499971	0.092500001
E10	6000.7	23.5	0.754000008	0.064099997
E11	6000.7	23.5	0.859000027	0.163399994
E12	6000.7	23.5	0.797500014	0.0307
E2	6000.7	23.5	0.72390002	0.108400002
E3	6000.7	23.5	0.837000012	0.125799999
E4	6000.7	23.5	0.807500005	0.149499997
E5	6000.7	23.5	0.77670002	0.147200003
E6	6000.7	23.5	0.825500011	0.108099997
E7	6000.7	23.5	0.858900011	0.113600001
E8	6000.7	23.5	0.842899978	0.197400004
E9	6000.7	23.5	0.783699989	0.086499996
F1	6000.7	23.5	0.814100027	0.119800001
F10	6000.7	23.5	0.900600016	0.106600001
F11	6000.7	23.5	0.812699974	0.085900001
F12	6000.7	23.5	0.815999985	0.069499999
F2	6000.7	23.5	0.75120002	0.0678
F3	6000.7	23.5	0.775699973	0.068899997
F4	6000.7	23.5	0.843699992	0.096799999
F5	6000.7	23.5	0.88319999	0.078900002
F6	6000.7	23.5	0.888400018	0.103
F7	6000.7	23.5	0.879100025	0.088699996
F8	6000.7	23.5	0.929799974	0.109200001
F9	6000.7	23.5	0.904799998	0.107100002
G1	6000.7	23.5	0.767799973	0.093800001
G10	6000.7	23.5	0.871800005	0.137500003
G11	6000.7	23.5	0.940299988	0.216999993
G12	6000.7	23.5	0.892799973	0.143800005
G2	6000.7	23.5	0.770799994	0.098399997
G24	6000.7	23.5	0.852900028	0.189500004
G3	6000.7	23.5	0.779299974	0.145799994
G5	6000.7	23.5	0.953299999	0.142299995
G6	6000.7	23.5	0.872099996	0.169
G7	6000.7	23.5	0.899999976	0.199399993
G8	6000.7	23.5	0.96509999	0.154599994
G9	6000.7	23.5	0.915099978	0.196400002
A1	6300.8	23.5	0.343100011	0.137500003
A10	6300.8	23.5	0.349299997	0.143299997
A11	6300.8	23.5	0.452899992	0.138600007
A12	6300.8	23.5	0.425500005	0.139300004
A2	6300.8	23.5	0.353500009	0.140200004
A3	6300.8	23.5	0.350100011	0.047200002
A4	6300.8	23.5	0.432000011	0.1373
A5	6300.8	23.5	0.325199991	0.108900003
A6	6300.8	23.5	0.28490001	0.0581
A7	6300.8	23.5	0.431300014	0.136600003
A8	6300.8	23.5	0.416599989	0.120700002
A9	6300.8	23.5	0.346500009	0.139500007
B1	6300.8	23.5	0.313300014	0.108599998
B10	6300.8	23.5	0.320100009	0.113600001
B11	6300.8	23.5	0.4014	0.076800004
B12	6300.8	23.5	0.380600005	0.078900002
B2	6300.8	23.5	0.335399985	0.111299999
B3	6300.8	23.5	0.403600007	0.1021
